type,manufacturer,model,yom,price,date
Registered,Toyota,Premio G superior ,2015,13400000,3/1/2025
Registered,Toyota,Premio G superior ,2015,13500000,4/1/2025
Registered,Toyota,Premio G superior ,2015,13800000,5/1/2025
Registered,Toyota,Premio G superior ,2015,14100000,6/1/2025
Registered,Toyota,Premio G superior ,2015,14300000,7/1/2025
Registered,Toyota,Premio G superior ,2015,14100000,8/1/2025
Registered,Toyota,Premio G superior ,2015,13300000,9/1/2025
Registered,Toyota,Premio G superior ,2015,12500000,10/1/2025
Registered,Toyota,Premio G superior ,2015,12000000,11/1/2025
Registered,Toyota,Premio G superior ,2015,11800000,12/1/2025
Registered,Toyota,Premio G superior ,2016,6900000,7/1/2020
Registered,Toyota,Premio G superior ,2016,7950000,8/1/2020
Registered,Toyota,Premio G superior ,2016,7950000,9/1/2020
Registered,Toyota,Premio G superior ,2016,7850000,10/1/2020
Registered,Toyota,Premio G superior ,2016,8000000,11/1/2020
Registered,Toyota,Premio G superior ,2016,8150000,12/1/2020
Registered,Toyota,Premio G superior ,2016,8350000,1/1/2021
Registered,Toyota,Premio G superior ,2016,8455000,2/1/2021
Registered,Toyota,Premio G superior ,2016,8505000,3/1/2021
Registered,Toyota,Premio G superior ,2016,8750000,4/1/2021
Registered,Toyota,Premio G superior ,2016,8780000,5/1/2021
Registered,Toyota,Premio G superior ,2016,8982500,6/1/2021
Registered,Toyota,Premio G superior ,2016,11500000,7/1/2021
Registered,Toyota,Premio G superior ,2016,14500000,8/1/2021
Registered,Toyota,Premio G superior ,2016,13250000,9/1/2021
Registered,Toyota,Premio G superior ,2016,12300000,10/1/2021
Registered,Toyota,Premio G superior ,2016,12150000,11/1/2021
Registered,Toyota,Premio G superior ,2016,12450000,12/1/2021
Registered,Toyota,Premio G superior ,2016,12250000,1/1/2022
Registered,Toyota,Premio G superior ,2016,13000000,2/1/2022
Registered,Toyota,Premio G superior ,2016,14000000,3/1/2022
Registered,Toyota,Premio G superior ,2016,13800000,4/1/2022
Registered,Toyota,Premio G superior ,2016,12150000,5/1/2022
Registered,Toyota,Premio G superior ,2016,11850000,6/1/2022
Registered,Toyota,Premio G superior ,2016,11750000,7/1/2022
Registered,Toyota,Premio G superior ,2016,11250000,8/1/2022
Registered,Toyota,Premio G superior ,2016,10950000,9/1/2022
Registered,Toyota,Premio G superior ,2016,10650000,10/1/2022
Registered,Toyota,Premio G superior ,2016,10450000,11/1/2022
Registered,Toyota,Premio G superior ,2016,10250000,12/1/2022
Registered,Toyota,Premio G superior ,2016,10000000,1/1/2023
Registered,Toyota,Premio G superior ,2016,10100000,2/1/2023
Registered,Toyota,Premio G superior ,2016,10300000,3/1/2023
Registered,Toyota,Premio G superior ,2016,10250000,4/1/2023
Registered,Toyota,Premio G superior ,2016,10100000,5/1/2023
Registered,Toyota,Premio G superior ,2016,10900000,6/1/2023
Registered,Toyota,Premio G superior ,2016,11850000,7/1/2023
Registered,Toyota,Premio G superior ,2016,12250000,8/1/2023
Registered,Toyota,Premio G superior ,2016,12450000,9/1/2023
Registered,Toyota,Premio G superior ,2016,12550000,10/1/2023
Registered,Toyota,Premio G superior ,2016,12650000,11/1/2023
Registered,Toyota,Premio G superior ,2016,13250000,12/1/2023
Registered,Toyota,Premio G superior ,2016,13850000,1/1/2024
Registered,Toyota,Premio G superior ,2016,14250000,2/1/2024
Registered,Toyota,Premio G superior ,2016,15050000,3/1/2024
Registered,Toyota,Premio G superior ,2016,15350000,4/1/2024
Registered,Toyota,Premio G superior ,2016,14950000,5/1/2024
Registered,Toyota,Premio G superior ,2016,15050000,6/1/2024
Registered,Toyota,Premio G superior ,2016,15050000,7/1/2024
Registered,Toyota,Premio G superior ,2016,15350000,8/1/2024
Registered,Toyota,Premio G superior ,2016,15650000,9/1/2024
Registered,Toyota,Premio G superior ,2016,15950000,10/1/2024
Registered,Toyota,Premio G superior ,2016,15550000,11/1/2024
Registered,Toyota,Premio G superior ,2016,15150000,12/1/2024
Registered,Toyota,Premio G superior ,2016,15050000,1/1/2025
Registered,Toyota,Premio G superior ,2016,14650000,2/1/2025
Registered,Toyota,Premio G superior ,2016,14550000,3/1/2025
Registered,Toyota,Premio G superior ,2016,14650000,4/1/2025
Registered,Toyota,Premio G superior ,2016,14950000,5/1/2025
Registered,Toyota,Premio G superior ,2016,15250000,6/1/2025
Registered,Toyota,Premio G superior ,2016,15450000,7/1/2025
Registered,Toyota,Premio G superior ,2016,15250000,8/1/2025
Registered,Toyota,Premio G superior ,2016,14450000,9/1/2025
Registered,Toyota,Premio G superior ,2016,13650000,10/1/2025
Registered,Toyota,Premio G superior ,2016,12500000,11/1/2025
Registered,Toyota,Premio G superior ,2016,12300000,12/1/2025
Registered,Toyota,Premio G superior ,2017,7300000,7/1/2020
Registered,Toyota,Premio G superior ,2017,8900000,8/1/2020
Registered,Toyota,Premio G superior ,2017,8900000,9/1/2020
Registered,Toyota,Premio G superior ,2017,8800000,10/1/2020
Registered,Toyota,Premio G superior ,2017,8950000,11/1/2020
Registered,Toyota,Premio G superior ,2017,9100000,12/1/2020
Registered,Toyota,Premio G superior ,2017,9300000,1/1/2021
Registered,Toyota,Premio G superior ,2017,9420000,2/1/2021
Registered,Toyota,Premio G superior ,2017,9470000,3/1/2021
Registered,Toyota,Premio G superior ,2017,9700000,4/1/2021
Registered,Toyota,Premio G superior ,2017,9730000,5/1/2021
Registered,Toyota,Premio G superior ,2017,9930000,6/1/2021
Registered,Toyota,Premio G superior ,2017,13500000,7/1/2021
Registered,Toyota,Premio G superior ,2017,16000000,8/1/2021
Registered,Toyota,Premio G superior ,2017,14300000,9/1/2021
Registered,Toyota,Premio G superior ,2017,13000000,10/1/2021
Registered,Toyota,Premio G superior ,2017,12850000,11/1/2021
Registered,Toyota,Premio G superior ,2017,13300000,12/1/2021
Registered,Toyota,Premio G superior ,2017,15500000,1/1/2022
Registered,Toyota,Premio G superior ,2017,15000000,2/1/2022
Registered,Toyota,Premio G superior ,2017,16000000,3/1/2022
Registered,Toyota,Premio G superior ,2017,15300000,4/1/2022
Registered,Toyota,Premio G superior ,2017,13200000,5/1/2022
Registered,Toyota,Premio G superior ,2017,12900000,6/1/2022
Registered,Toyota,Premio G superior ,2017,13000000,7/1/2022
Registered,Toyota,Premio G superior ,2017,12500000,8/1/2022
Registered,Toyota,Premio G superior ,2017,12200000,9/1/2022
Registered,Toyota,Premio G superior ,2017,11800000,10/1/2022
Registered,Toyota,Premio G superior ,2017,11600000,11/1/2022
Registered,Toyota,Premio G superior ,2017,11400000,12/1/2022
Registered,Toyota,Premio G superior ,2017,10900000,1/1/2023
Registered,Toyota,Premio G superior ,2017,11000000,2/1/2023
Registered,Toyota,Premio G superior ,2017,11200000,3/1/2023
Registered,Toyota,Premio G superior ,2017,11150000,4/1/2023
Registered,Toyota,Premio G superior ,2017,11000000,5/1/2023
Registered,Toyota,Premio G superior ,2017,11700000,6/1/2023
Registered,Toyota,Premio G superior ,2017,12800000,7/1/2023
Registered,Toyota,Premio G superior ,2017,13500000,8/1/2023
Registered,Toyota,Premio G superior ,2017,13700000,9/1/2023
Registered,Toyota,Premio G superior ,2017,13800000,10/1/2023
Registered,Toyota,Premio G superior ,2017,13900000,11/1/2023
Registered,Toyota,Premio G superior ,2017,14500000,12/1/2023
Registered,Toyota,Premio G superior ,2017,15100000,1/1/2024
Registered,Toyota,Premio G superior ,2017,15500000,2/1/2024
Registered,Toyota,Premio G superior ,2017,16500000,3/1/2024
Registered,Toyota,Premio G superior ,2017,16800000,4/1/2024
Registered,Toyota,Premio G superior ,2017,16400000,5/1/2024
Registered,Toyota,Premio G superior ,2017,16500000,6/1/2024
Registered,Toyota,Premio G superior ,2017,16500000,7/1/2024
Registered,Toyota,Premio G superior ,2017,16800000,8/1/2024
Registered,Toyota,Premio G superior ,2017,17500000,9/1/2024
Registered,Toyota,Premio G superior ,2017,18000000,10/1/2024
Registered,Toyota,Premio G superior ,2017,17600000,11/1/2024
Registered,Toyota,Premio G superior ,2017,17200000,12/1/2024
Registered,Toyota,Premio G superior ,2017,17000000,1/1/2025
Registered,Toyota,Premio G superior ,2017,16500000,2/1/2025
Registered,Toyota,Premio G superior ,2017,16400000,3/1/2025
Registered,Toyota,Premio G superior ,2017,16500000,4/1/2025
Registered,Toyota,Premio G superior ,2017,16800000,5/1/2025
Registered,Toyota,Premio G superior ,2017,17100000,6/1/2025
Registered,Toyota,Premio G superior ,2017,17300000,7/1/2025
Registered,Toyota,Premio G superior ,2017,17100000,8/1/2025
Registered,Toyota,Premio G superior ,2017,16000000,9/1/2025
Registered,Toyota,Premio G superior ,2017,15000000,10/1/2025
Registered,Toyota,Premio G superior ,2017,14500000,11/1/2025
Registered,Toyota,Premio G superior ,2017,14300000,12/1/2025
Registered,Toyota,Premio G superior ,2018,7600000,7/1/2020
Registered,Toyota,Premio G superior ,2018,9400000,8/1/2020
Registered,Toyota,Premio G superior ,2018,9400000,9/1/2020
Registered,Toyota,Premio G superior ,2018,9300000,10/1/2020
Registered,Toyota,Premio G superior ,2018,9450000,11/1/2020
Registered,Toyota,Premio G superior ,2018,9600000,12/1/2020
Registered,Toyota,Premio G superior ,2018,9800000,1/1/2021
Registered,Toyota,Premio G superior ,2018,9890000,2/1/2021
Registered,Toyota,Premio G superior ,2018,9940000,3/1/2021
Registered,Toyota,Premio G superior ,2018,10185000,4/1/2021
Registered,Toyota,Premio G superior ,2018,10215000,5/1/2021
Registered,Toyota,Premio G superior ,2018,10425000,6/1/2021
Registered,Toyota,Premio G superior ,2018,15500000,7/1/2021
Registered,Toyota,Premio G superior ,2018,17000000,8/1/2021
Registered,Toyota,Premio G superior ,2018,15000000,9/1/2021
Registered,Toyota,Premio G superior ,2018,13500000,10/1/2021
Registered,Toyota,Premio G superior ,2018,13350000,11/1/2021
Registered,Toyota,Premio G superior ,2018,14000000,12/1/2021
Registered,Toyota,Premio G superior ,2018,15000000,1/1/2022
Registered,Toyota,Premio G superior ,2018,15400000,2/1/2022
Registered,Toyota,Premio G superior ,2018,16000000,3/1/2022
Registered,Toyota,Premio G superior ,2018,15500000,4/1/2022
Registered,Toyota,Premio G superior ,2018,14000000,5/1/2022
Registered,Toyota,Premio G superior ,2018,13700000,6/1/2022
Registered,Toyota,Premio G superior ,2018,13700000,7/1/2022
Registered,Toyota,Premio G superior ,2018,13400000,8/1/2022
Registered,Toyota,Premio G superior ,2018,13100000,9/1/2022
Registered,Toyota,Premio G superior ,2018,12500000,10/1/2022
Registered,Toyota,Premio G superior ,2018,12300000,11/1/2022
Registered,Toyota,Premio G superior ,2018,12100000,12/1/2022
Registered,Toyota,Premio G superior ,2018,11600000,1/1/2023
Registered,Toyota,Premio G superior ,2018,11700000,2/1/2023
Registered,Toyota,Premio G superior ,2018,11900000,3/1/2023
Registered,Toyota,Premio G superior ,2018,11850000,4/1/2023
Registered,Toyota,Premio G superior ,2018,11700000,5/1/2023
Registered,Toyota,Premio G superior ,2018,11900000,6/1/2023
Registered,Toyota,Premio G superior ,2018,13500000,7/1/2023
Registered,Toyota,Premio G superior ,2018,14000000,8/1/2023
Registered,Toyota,Premio G superior ,2018,14200000,9/1/2023
Registered,Toyota,Premio G superior ,2018,14300000,10/1/2023
Registered,Toyota,Premio G superior ,2018,14400000,11/1/2023
Registered,Toyota,Premio G superior ,2018,15500000,12/1/2023
Registered,Toyota,Premio G superior ,2018,16100000,1/1/2024
Registered,Toyota,Premio G superior ,2018,16500000,2/1/2024
Registered,Toyota,Premio G superior ,2018,17500000,3/1/2024
Registered,Toyota,Premio G superior ,2018,17800000,4/1/2024
Registered,Toyota,Premio G superior ,2018,17400000,5/1/2024
Registered,Toyota,Premio G superior ,2018,17500000,6/1/2024
Registered,Toyota,Premio G superior ,2018,17800000,7/1/2024
Registered,Toyota,Premio G superior ,2018,18100000,8/1/2024
Registered,Toyota,Premio G superior ,2018,18400000,9/1/2024
Registered,Toyota,Premio G superior ,2018,18700000,10/1/2024
Registered,Toyota,Premio G superior ,2018,18300000,11/1/2024
Registered,Toyota,Premio G superior ,2018,17900000,12/1/2024
Registered,Toyota,Premio G superior ,2018,17500000,1/1/2025
Registered,Toyota,Premio G superior ,2018,17000000,2/1/2025
Registered,Toyota,Premio G superior ,2018,16900000,3/1/2025
Registered,Toyota,Premio G superior ,2018,17000000,4/1/2025
Registered,Toyota,Premio G superior ,2018,17500000,5/1/2025
Registered,Toyota,Premio G superior ,2018,17800000,6/1/2025
Registered,Toyota,Premio G superior ,2018,18000000,7/1/2025
Registered,Toyota,Premio G superior ,2018,17800000,8/1/2025
Registered,Toyota,Premio G superior ,2018,16700000,9/1/2025
Registered,Toyota,Premio G superior ,2018,15700000,10/1/2025
Registered,Toyota,Premio G superior ,2018,15200000,11/1/2025
Registered,Toyota,Premio G superior ,2018,14600000,12/1/2025
Registered,Toyota,Premio G superior ,2019,8450000,7/1/2020
Registered,Toyota,Premio G superior ,2019,10200000,8/1/2020
Registered,Toyota,Premio G superior ,2019,10200000,9/1/2020
Registered,Toyota,Premio G superior ,2019,10100000,10/1/2020
Registered,Toyota,Premio G superior ,2019,10250000,11/1/2020
Registered,Toyota,Premio G superior ,2019,10400000,12/1/2020
Registered,Toyota,Premio G superior ,2019,10600000,1/1/2021
Registered,Toyota,Premio G superior ,2019,10720000,2/1/2021
Registered,Toyota,Premio G superior ,2019,10770000,3/1/2021
Registered,Toyota,Premio G superior ,2019,11000000,4/1/2021
Registered,Toyota,Premio G superior ,2019,11030000,5/1/2021
Registered,Toyota,Premio G superior ,2019,11230000,6/1/2021
Registered,Toyota,Premio G superior ,2019,18000000,7/1/2021
Registered,Toyota,Premio G superior ,2019,19000000,8/1/2021
Registered,Toyota,Premio G superior ,2019,17200000,9/1/2021
Registered,Toyota,Premio G superior ,2019,15500000,10/1/2021
Registered,Toyota,Premio G superior ,2019,15350000,11/1/2021
Registered,Toyota,Premio G superior ,2019,15800000,12/1/2021
Registered,Toyota,Premio G superior ,2019,17500000,1/1/2022
Registered,Toyota,Premio G superior ,2019,18000000,2/1/2022
Registered,Toyota,Premio G superior ,2019,18200000,3/1/2022
Registered,Toyota,Premio G superior ,2019,17500000,4/1/2022
Registered,Toyota,Premio G superior ,2019,16500000,5/1/2022
Registered,Toyota,Premio G superior ,2019,16200000,6/1/2022
Registered,Toyota,Premio G superior ,2019,15500000,7/1/2022
Registered,Toyota,Premio G superior ,2019,15000000,8/1/2022
Registered,Toyota,Premio G superior ,2019,14700000,9/1/2022
Registered,Toyota,Premio G superior ,2019,14000000,10/1/2022
Registered,Toyota,Premio G superior ,2019,13800000,11/1/2022
Registered,Toyota,Premio G superior ,2019,13600000,12/1/2022
Registered,Toyota,Premio G superior ,2019,13100000,1/1/2023
Registered,Toyota,Premio G superior ,2019,13200000,2/1/2023
Registered,Toyota,Premio G superior ,2019,13400000,3/1/2023
Registered,Toyota,Premio G superior ,2019,13350000,4/1/2023
Registered,Toyota,Premio G superior ,2019,13200000,5/1/2023
Registered,Toyota,Premio G superior ,2019,13400000,6/1/2023
Registered,Toyota,Premio G superior ,2019,15000000,7/1/2023
Registered,Toyota,Premio G superior ,2019,15400000,8/1/2023
Registered,Toyota,Premio G superior ,2019,15600000,9/1/2023
Registered,Toyota,Premio G superior ,2019,15700000,10/1/2023
Registered,Toyota,Premio G superior ,2019,15800000,11/1/2023
Registered,Toyota,Premio G superior ,2019,16400000,12/1/2023
Registered,Toyota,Premio G superior ,2019,17000000,1/1/2024
Registered,Toyota,Premio G superior ,2019,17400000,2/1/2024
Registered,Toyota,Premio G superior ,2019,18900000,3/1/2024
Registered,Toyota,Premio G superior ,2019,19200000,4/1/2024
Registered,Toyota,Premio G superior ,2019,18800000,5/1/2024
Registered,Toyota,Premio G superior ,2019,18900000,6/1/2024
Registered,Toyota,Premio G superior ,2019,18900000,7/1/2024
Registered,Toyota,Premio G superior ,2019,19200000,8/1/2024
Registered,Toyota,Premio G superior ,2019,19500000,9/1/2024
Registered,Toyota,Premio G superior ,2019,19800000,10/1/2024
Registered,Toyota,Premio G superior ,2019,19400000,11/1/2024
Registered,Toyota,Premio G superior ,2019,19000000,12/1/2024
Registered,Toyota,Premio G superior ,2019,18500000,1/1/2025
Registered,Toyota,Premio G superior ,2019,18500000,2/1/2025
Registered,Toyota,Premio G superior ,2019,18400000,3/1/2025
Registered,Toyota,Premio G superior ,2019,18500000,4/1/2025
Registered,Toyota,Premio G superior ,2019,18800000,5/1/2025
Registered,Toyota,Premio G superior ,2019,19100000,6/1/2025
Registered,Toyota,Premio G superior ,2019,19300000,7/1/2025
Registered,Toyota,Premio G superior ,2019,19100000,8/1/2025
Registered,Toyota,Premio G superior ,2019,18000000,9/1/2025
Registered,Toyota,Premio G superior ,2019,17000000,10/1/2025
Registered,Toyota,Premio G superior ,2019,16000000,11/1/2025
Registered,Toyota,Premio G superior ,2019,15500000,12/1/2025
Registered,Toyota,Premio F Grade ,2020,8900000,7/1/2020
Registered,Toyota,Premio F Grade ,2020,10800000,8/1/2020
Registered,Toyota,Premio F Grade ,2020,10800000,9/1/2020
Registered,Toyota,Premio F Grade ,2020,10700000,10/1/2020
Registered,Toyota,Premio F Grade ,2020,10850000,11/1/2020
Registered,Toyota,Premio F Grade ,2020,11000000,12/1/2020
Registered,Toyota,Premio F Grade ,2020,11200000,1/1/2021
Registered,Toyota,Premio F Grade ,2020,11320000,2/1/2021
Registered,Toyota,Premio F Grade ,2020,11370000,3/1/2021
Registered,Toyota,Premio F Grade ,2020,11600000,4/1/2021
Registered,Toyota,Premio F Grade ,2020,11630000,5/1/2021
Registered,Toyota,Premio F Grade ,2020,11830000,6/1/2021
Registered,Toyota,Premio F Grade ,2020,19000000,7/1/2021
Registered,Toyota,Premio F Grade ,2020,20500000,8/1/2021
Registered,Toyota,Premio F Grade ,2020,18000000,9/1/2021
Registered,Toyota,Premio F Grade ,2020,17500000,10/1/2021
Registered,Toyota,Premio F Grade ,2020,17350000,11/1/2021
Registered,Toyota,Premio F Grade ,2020,17800000,12/1/2021
Registered,Toyota,Premio F Grade ,2020,17000000,1/1/2022
Registered,Toyota,Premio F Grade ,2020,18000000,2/1/2022
Registered,Toyota,Premio F Grade ,2020,19000000,3/1/2022
Registered,Toyota,Premio F Grade ,2020,18800000,4/1/2022
Registered,Toyota,Premio F Grade ,2020,17000000,5/1/2022
Registered,Toyota,Premio F Grade ,2020,16700000,6/1/2022
Registered,Toyota,Premio F Grade ,2020,16200000,7/1/2022
Registered,Toyota,Premio F Grade ,2020,15500000,8/1/2022
Registered,Toyota,Premio F Grade ,2020,15200000,9/1/2022
Registered,Toyota,Premio F Grade ,2020,14500000,10/1/2022
Registered,Toyota,Premio F Grade ,2020,14300000,11/1/2022
Registered,Toyota,Premio F Grade ,2020,14100000,12/1/2022
Registered,Toyota,Premio F Grade ,2020,13600000,1/1/2023
Registered,Toyota,Premio F Grade ,2020,13700000,2/1/2023
Registered,Toyota,Premio F Grade ,2020,13900000,3/1/2023
Registered,Toyota,Premio F Grade ,2020,13850000,4/1/2023
Registered,Toyota,Premio F Grade ,2020,13700000,5/1/2023
Registered,Toyota,Premio F Grade ,2020,13900000,6/1/2023
Registered,Toyota,Premio F Grade ,2020,16500000,7/1/2023
Registered,Toyota,Premio F Grade ,2020,16900000,8/1/2023
Registered,Toyota,Premio F Grade ,2020,17100000,9/1/2023
Registered,Toyota,Premio F Grade ,2020,17200000,10/1/2023
Registered,Toyota,Premio F Grade ,2020,17300000,11/1/2023
Registered,Toyota,Premio F Grade ,2020,17900000,12/1/2023
Registered,Toyota,Premio F Grade ,2020,18500000,1/1/2024
Registered,Toyota,Premio F Grade ,2020,18900000,2/1/2024
Registered,Toyota,Premio F Grade ,2020,19900000,3/1/2024
Registered,Toyota,Premio F Grade ,2020,20200000,4/1/2024
Registered,Toyota,Premio F Grade ,2020,19800000,5/1/2024
Registered,Toyota,Premio F Grade ,2020,19900000,6/1/2024
Registered,Toyota,Premio F Grade ,2020,19900000,7/1/2024
Registered,Toyota,Premio F Grade ,2020,20200000,8/1/2024
Registered,Toyota,Premio F Grade ,2020,20500000,9/1/2024
Registered,Toyota,Premio F Grade ,2020,20800000,10/1/2024
Registered,Toyota,Premio F Grade ,2020,20400000,11/1/2024
Registered,Toyota,Premio F Grade ,2020,20000000,12/1/2024
Registered,Toyota,Premio F Grade ,2020,19000000,1/1/2025
Registered,Toyota,Premio F Grade ,2020,19000000,2/1/2025
Registered,Toyota,Premio F Grade ,2020,18900000,3/1/2025
Registered,Toyota,Premio F Grade ,2020,19000000,4/1/2025
Registered,Toyota,Premio F Grade ,2020,19300000,5/1/2025
Registered,Toyota,Premio F Grade ,2020,19600000,6/1/2025
Registered,Toyota,Premio F Grade ,2020,19800000,7/1/2025
Registered,Toyota,Premio F Grade ,2020,19600000,8/1/2025
Registered,Toyota,Premio F Grade ,2020,18500000,9/1/2025
Registered,Toyota,Premio F Grade ,2020,17500000,10/1/2025
Registered,Toyota,Premio F Grade ,2020,17000000,11/1/2025
Registered,Toyota,Premio F Grade ,2020,16500000,12/1/2025
UnRegistered,suzuki,PA Model,2023,7700000,3/1/2025
Unregistered,suzuki,PA Model,2023,7900000,4/1/2025
Unregistered,suzuki,PA Model,2023,8000000,5/1/2025
Unregistered,suzuki,PA Model,2023,8300000,6/1/2025
Unregistered,suzuki,PA Model,2023,8300000,7/1/2025
Unregistered,suzuki,PA Model,2023,8300000,8/1/2025
Unregistered,suzuki,PA Model,2023,7800000,9/1/2025
Unregistered,suzuki,PA Model,2023,7500000,10/1/2025
Unregistered,suzuki,PA Model,2023,7100000,11/1/2025
Unregistered,suzuki,PA Model,2023,6900000,12/1/2025
Unregistered,suzuki,Join Turbo,2023,8500000,3/1/2025
Unregistered,suzuki,Join Turbo,2023,8500000,4/1/2025
Unregistered,suzuki,Join Turbo,2023,8500000,5/1/2025
Unregistered,suzuki,Join Turbo,2023,8800000,6/1/2025
Unregistered,suzuki,Join Turbo,2023,8800000,7/1/2025
Unregistered,suzuki,Join Turbo,2023,8500000,8/1/2025
Unregistered,suzuki,Join Turbo,2023,8100000,9/1/2025
Unregistered,suzuki,Join Turbo,2023,7800000,10/1/2025
Unregistered,suzuki,Join Turbo,2023,7500000,11/1/2025
Unregistered,suzuki,Join Turbo,2023,7300000,12/1/2025
Unregistered,suzuki,Every Wagon,2023,9600000,3/1/2025
Unregistered,suzuki,Every Wagon,2023,9800000,4/1/2025
Unregistered,suzuki,Every Wagon,2023,10000000,5/1/2025
Unregistered,suzuki,Every Wagon,2023,10000000,6/1/2025
Unregistered,suzuki,Every Wagon,2023,10000000,7/1/2025
Unregistered,suzuki,Every Wagon,2023,9800000,8/1/2025
Unregistered,suzuki,Every Wagon,2023,9000000,9/1/2025
Unregistered,suzuki,Every Wagon,2023,8700000,10/1/2025
Unregistered,suzuki,Every Wagon,2023,8400000,11/1/2025
Unregistered,suzuki,Every Wagon,2023,8200000,12/1/2025
Unregistered,suzuki,PA Model,2024,8200000,3/1/2025
Unregistered,suzuki,PA Model,2024,8500000,4/1/2025
Unregistered,suzuki,PA Model,2024,8500000,5/1/2025
Unregistered,suzuki,PA Model,2024,8500000,6/1/2025
Unregistered,suzuki,PA Model,2024,8500000,7/1/2025
Unregistered,suzuki,PA Model,2024,8500000,8/1/2025
Unregistered,suzuki,PA Model,2024,8000000,9/1/2025
Unregistered,suzuki,PA Model,2024,7700000,10/1/2025
Unregistered,suzuki,PA Model,2024,7400000,11/1/2025
Unregistered,suzuki,PA Model,2024,7100000,12/1/2025
Unregistered,suzuki,Join Turbo,2024,9200000,3/1/2025
Unregistered,suzuki,Join Turbo,2024,9500000,4/1/2025
Unregistered,suzuki,Join Turbo,2024,9800000,5/1/2025
Unregistered,suzuki,Join Turbo,2024,9800000,6/1/2025
Unregistered,suzuki,Join Turbo,2024,9800000,7/1/2025
Unregistered,suzuki,Join Turbo,2024,9500000,8/1/2025
Unregistered,suzuki,Join Turbo,2024,8700000,9/1/2025
Unregistered,suzuki,Join Turbo,2024,8400000,10/1/2025
Unregistered,suzuki,Join Turbo,2024,8000000,11/1/2025
Unregistered,suzuki,Join Turbo,2024,7700000,12/1/2025
Unregistered,suzuki,Every Wagon,2024,10300000,3/1/2025
Unregistered,suzuki,Every Wagon,2024,10300000,4/1/2025
Unregistered,suzuki,Every Wagon,2024,10500000,5/1/2025
Unregistered,suzuki,Every Wagon,2024,10800000,6/1/2025
Unregistered,suzuki,Every Wagon,2024,11000000,7/1/2025
Unregistered,suzuki,Every Wagon,2024,10500000,8/1/2025
Unregistered,suzuki,Every Wagon,2024,9500000,9/1/2025
Unregistered,suzuki,Every Wagon,2024,9100000,10/1/2025
Unregistered,suzuki,Every Wagon,2024,8700000,11/1/2025
Unregistered,suzuki,Every Wagon,2024,8500000,12/1/2025
Unregistered,toyota,CHR NGX-50,2023,17800000,3/1/2025
Unregistered,toyota,CHR NGX-50,2023,18000000,4/1/2025
Unregistered,toyota,CHR NGX-50,2023,19000000,5/1/2025
Unregistered,toyota,CHR NGX-50,2023,19000000,6/1/2025
Unregistered,toyota,CHR NGX-50,2023,19000000,7/1/2025
Unregistered,toyota,CHR NGX-50,2023,18000000,8/1/2025
Unregistered,toyota,CHR NGX-50,2023,18000000,9/1/2025
Unregistered,toyota,CHR NGX-50,2023,17500000,10/1/2025
Unregistered,toyota,CHR NGX-50,2023,17400000,11/1/2025
Unregistered,toyota,CHR NGX-50,2023,16400000,12/1/2025
Unregistered,toyota,CHR NGX-50,2024,19000000,3/1/2025
Unregistered,toyota,CHR NGX-50,2024,19200000,4/1/2025
Unregistered,toyota,CHR NGX-50,2024,19800000,5/1/2025
Unregistered,toyota,CHR NGX-50,2024,19800000,6/1/2025
Unregistered,toyota,CHR NGX-50,2024,19800000,7/1/2025
Unregistered,toyota,CHR NGX-50,2024,18800000,8/1/2025
Unregistered,toyota,CHR NGX-50,2024,18400000,9/1/2025
Unregistered,toyota,CHR NGX-50,2024,17900000,10/1/2025
Unregistered,toyota,CHR NGX-50,2024,17600000,11/1/2025
Unregistered,toyota,CHR NGX-50,2024,16600000,12/1/2025
Unregistered,toyota,CHR NGX-10,2023,19300000,3/1/2025
Unregistered,toyota,CHR NGX-10,2023,19500000,4/1/2025
Unregistered,toyota,CHR NGX-10,2023,20000000,5/1/2025
Unregistered,toyota,CHR NGX-10,2023,20000000,6/1/2025
Unregistered,toyota,CHR NGX-10,2023,21000000,7/1/2025
Unregistered,toyota,CHR NGX-10,2023,19000000,8/1/2025
Unregistered,toyota,CHR NGX-10,2023,18500000,9/1/2025
Unregistered,toyota,CHR NGX-10,2023,18000000,10/1/2025
Unregistered,toyota,CHR NGX-10,2023,17900000,11/1/2025
Unregistered,toyota,CHR NGX-10,2023,16900000,12/1/2025
Unregistered,toyota,CHR NGX-10,2024,20400000,3/1/2025
Unregistered,toyota,CHR NGX-10,2024,20500000,4/1/2025
Unregistered,toyota,CHR NGX-10,2024,21000000,5/1/2025
Unregistered,toyota,CHR NGX-10,2024,21000000,6/1/2025
Unregistered,toyota,CHR NGX-10,2024,22000000,7/1/2025
Unregistered,toyota,CHR NGX-10,2024,20000000,8/1/2025
Unregistered,toyota,CHR NGX-10,2024,19000000,9/1/2025
Unregistered,toyota,CHR NGX-10,2024,18500000,10/1/2025
Unregistered,toyota,CHR NGX-10,2024,18300000,11/1/2025
Unregistered,toyota,CHR NGX-10,2024,17000000,12/1/2025
Unregistered,toyota,Raize X Grade,2023,13000000,3/1/2025
Unregistered,toyota,Raize X Grade,2023,13000000,4/1/2025
Unregistered,toyota,Raize X Grade,2023,13000000,5/1/2025
Unregistered,toyota,Raize X Grade,2023,13000000,6/1/2025
Unregistered,toyota,Raize X Grade,2023,13000000,7/1/2025
