type,manufacturer,model,yom,price,date
Registered,suzuki,Wagon R Stringrey,2019,6150000,11/1/2023
Registered,suzuki,Wagon R Stringrey,2019,6350000,12/1/2023
Registered,suzuki,Wagon R Stringrey,2019,6650000,1/1/2024
Registered,suzuki,Wagon R Stringrey,2019,6800000,2/1/2024
Registered,suzuki,Wagon R Stringrey,2019,6900000,3/1/2024
Registered,suzuki,Wagon R Stringrey,2019,7000000,4/1/2024
Registered,suzuki,Wagon R Stringrey,2019,6800000,5/1/2024
Registered,suzuki,Wagon R Stringrey,2019,7000000,6/1/2024
Registered,suzuki,Wagon R Stringrey,2019,7100000,7/1/2024
Registered,suzuki,Wagon R Stringrey,2019,7200000,8/1/2024
Registered,suzuki,Wagon R Stringrey,2019,7300000,9/1/2024
Registered,suzuki,Wagon R Stringrey,2019,7400000,10/1/2024
Registered,suzuki,Wagon R Stringrey,2019,7300000,11/1/2024
Registered,suzuki,Wagon R Stringrey,2019,7200000,12/1/2024
Registered,suzuki,Wagon R Stringrey,2019,7050000,1/1/2025
Registered,suzuki,Wagon R Stringrey,2019,6850000,2/1/2025
Registered,suzuki,Wagon R Stringrey,2019,6650000,3/1/2025
Registered,suzuki,Wagon R Stringrey,2019,6800000,4/1/2025
Registered,suzuki,Wagon R Stringrey,2019,6900000,5/1/2025
Registered,suzuki,Wagon R Stringrey,2019,7200000,6/1/2025
Registered,suzuki,Wagon R Stringrey,2019,7300000,7/1/2025
Registered,suzuki,Wagon R Stringrey,2019,7400000,8/1/2025
Registered,suzuki,Wagon R Stringrey,2019,7100000,9/1/2025
Registered,suzuki,Wagon R Stringrey,2019,6800000,10/1/2025
Registered,honda,Vezel X grade ,2015,4200000,7/1/2020
Registered,honda,Vezel X grade ,2015,5200000,8/1/2020
Registered,honda,Vezel X grade ,2015,5200000,9/1/2020
Registered,honda,Vezel X grade ,2015,5100000,10/1/2020
Registered,honda,Vezel X grade ,2015,5300000,11/1/2020
Registered,honda,Vezel X grade ,2015,5395000,12/1/2020
Registered,honda,Vezel X grade ,2015,5555000,1/1/2021
Registered,honda,Vezel X grade ,2015,5590000,2/1/2021
Registered,honda,Vezel X grade ,2015,5790000,3/1/2021
Registered,honda,Vezel X grade ,2015,5830000,4/1/2021
Registered,honda,Vezel X grade ,2015,5790000,5/1/2021
Registered,honda,Vezel X grade ,2015,5830000,6/1/2021
Registered,honda,Vezel X grade ,2015,6110000,7/1/2021
Registered,honda,Vezel X grade ,2015,7810000,8/1/2021
Registered,honda,Vezel X grade ,2015,8810000,9/1/2021
Registered,honda,Vezel X grade ,2015,7200000,10/1/2021
Registered,honda,Vezel X grade ,2015,7200000,11/1/2021
Registered,honda,Vezel X grade ,2015,7050000,12/1/2021
Registered,honda,Vezel X grade ,2015,7450000,1/1/2022
Registered,honda,Vezel X grade ,2015,8050000,2/1/2022
Registered,honda,Vezel X grade ,2015,8850000,3/1/2022
Registered,honda,Vezel X grade ,2015,9350000,4/1/2022
Registered,honda,Vezel X grade ,2015,9550000,5/1/2022
Registered,honda,Vezel X grade ,2015,8900000,6/1/2022
Registered,honda,Vezel X grade ,2015,8500000,7/1/2022
Registered,honda,Vezel X grade ,2015,8200000,8/1/2022
Registered,honda,Vezel X grade ,2015,7600000,9/1/2022
Registered,honda,Vezel X grade ,2015,7350000,10/1/2022
Registered,honda,Vezel X grade ,2015,6900000,11/1/2022
Registered,honda,Vezel X grade ,2015,6700000,12/1/2022
Registered,honda,Vezel X grade ,2015,6600000,1/1/2023
Registered,honda,Vezel X grade ,2015,6400000,2/1/2023
Registered,honda,Vezel X grade ,2015,6550000,3/1/2023
Registered,honda,Vezel X grade ,2015,6750000,4/1/2023
Registered,honda,Vezel X grade ,2015,6650000,5/1/2023
Registered,honda,Vezel X grade ,2015,6500000,6/1/2023
Registered,honda,Vezel X grade ,2015,6900000,7/1/2023
Registered,honda,Vezel X grade ,2015,7600000,8/1/2023
Registered,honda,Vezel X grade ,2015,7900000,9/1/2023
Registered,honda,Vezel X grade ,2015,8200000,10/1/2023
Registered,honda,Vezel X grade ,2015,8300000,11/1/2023
Registered,honda,Vezel X grade ,2015,8700000,12/1/2023
Registered,honda,Vezel X grade ,2015,9000000,1/1/2024
Registered,honda,Vezel X grade ,2015,9400000,2/1/2024
Registered,honda,Vezel X grade ,2015,9900000,3/1/2024
Registered,honda,Vezel X grade ,2015,10000000,4/1/2024
Registered,honda,Vezel X grade ,2015,9800000,5/1/2024
Registered,honda,Vezel X grade ,2015,9900000,6/1/2024
Registered,honda,Vezel X grade ,2015,10200000,7/1/2024
Registered,honda,Vezel X grade ,2015,10300000,8/1/2024
Registered,honda,Vezel X grade ,2015,10500000,9/1/2024
Registered,honda,Vezel X grade ,2015,10700000,10/1/2024
Registered,honda,Vezel X grade ,2015,10500000,11/1/2024
Registered,honda,Vezel X grade ,2015,10200000,12/1/2024
Registered,honda,Vezel X grade ,2015,10000000,1/1/2025
Registered,honda,Vezel X grade ,2015,9800000,2/1/2025
Registered,honda,Vezel X grade ,2015,9600000,3/1/2025
Registered,honda,Vezel X grade ,2015,10000000,4/1/2025
Registered,honda,Vezel X grade ,2015,10000000,5/1/2025
Registered,honda,Vezel X grade ,2015,10400000,6/1/2025
Registered,honda,Vezel X grade ,2015,10600000,7/1/2025
Registered,honda,Vezel X grade ,2015,10400000,8/1/2025
Registered,honda,Vezel X grade ,2015,10000000,9/1/2025
Registered,honda,Vezel X grade ,2015,9600000,10/1/2025
Registered,honda,Vezel Z grade ,2015,4450000,7/1/2020
Registered,honda,Vezel Z grade ,2015,5450000,8/1/2020
Registered,honda,Vezel Z grade ,2015,5450000,9/1/2020
Registered,honda,Vezel Z grade ,2015,5350000,10/1/2020
Registered,honda,Vezel Z grade ,2015,5550000,11/1/2020
Registered,honda,Vezel Z grade ,2015,5645000,12/1/2020
Registered,honda,Vezel Z grade ,2015,5780000,1/1/2021
Registered,honda,Vezel Z grade ,2015,5815000,2/1/2021
Registered,honda,Vezel Z grade ,2015,6020000,3/1/2021
Registered,honda,Vezel Z grade ,2015,6060000,4/1/2021
Registered,honda,Vezel Z grade ,2015,6020000,5/1/2021
Registered,honda,Vezel Z grade ,2015,6060000,6/1/2021
Registered,honda,Vezel Z grade ,2015,6340000,7/1/2021
Registered,honda,Vezel Z grade ,2015,8040000,8/1/2021
Registered,honda,Vezel Z grade ,2015,9040000,9/1/2021
Registered,honda,Vezel Z grade ,2015,7750000,10/1/2021
Registered,honda,Vezel Z grade ,2015,7750000,11/1/2021
Registered,honda,Vezel Z grade ,2015,7600000,12/1/2021
Registered,honda,Vezel Z grade ,2015,8000000,1/1/2022
Registered,honda,Vezel Z grade ,2015,8600000,2/1/2022
Registered,honda,Vezel Z grade ,2015,9400000,3/1/2022
Registered,honda,Vezel Z grade ,2015,9900000,4/1/2022
Registered,honda,Vezel Z grade ,2015,10100000,5/1/2022
Registered,honda,Vezel Z grade ,2015,9350000,6/1/2022
Registered,honda,Vezel Z grade ,2015,9050000,7/1/2022
Registered,honda,Vezel Z grade ,2015,8750000,8/1/2022
Registered,honda,Vezel Z grade ,2015,8150000,9/1/2022
Registered,honda,Vezel Z grade ,2015,8150000,10/1/2022
Registered,honda,Vezel Z grade ,2015,7450000,11/1/2022
Registered,honda,Vezel Z grade ,2015,7250000,12/1/2022
Registered,honda,Vezel Z grade ,2015,7150000,1/1/2023
Registered,honda,Vezel Z grade ,2015,6950000,2/1/2023
Registered,honda,Vezel Z grade ,2015,7100000,3/1/2023
Registered,honda,Vezel Z grade ,2015,7300000,4/1/2023
Registered,honda,Vezel Z grade ,2015,7200000,5/1/2023
Registered,honda,Vezel Z grade ,2015,7050000,6/1/2023
Registered,honda,Vezel Z grade ,2015,7450000,7/1/2023
Registered,honda,Vezel Z grade ,2015,8200000,8/1/2023
Registered,honda,Vezel Z grade ,2015,8500000,9/1/2023
Registered,honda,Vezel Z grade ,2015,8800000,10/1/2023
Registered,honda,Vezel Z grade ,2015,8900000,11/1/2023
Registered,honda,Vezel Z grade ,2015,9300000,12/1/2023
Registered,honda,Vezel Z grade ,2015,9600000,1/1/2024
Registered,honda,Vezel Z grade ,2015,10000000,2/1/2024
Registered,honda,Vezel Z grade ,2015,10500000,3/1/2024
Registered,honda,Vezel Z grade ,2015,10600000,4/1/2024
Registered,honda,Vezel Z grade ,2015,10400000,5/1/2024
Registered,honda,Vezel Z grade ,2015,10500000,6/1/2024
Registered,honda,Vezel Z grade ,2015,10800000,7/1/2024
Registered,honda,Vezel Z grade ,2015,10900000,8/1/2024
Registered,honda,Vezel Z grade ,2015,11100000,9/1/2024
Registered,honda,Vezel Z grade ,2015,11300000,10/1/2024
Registered,honda,Vezel Z grade ,2015,11100000,11/1/2024
Registered,honda,Vezel Z grade ,2015,10800000,12/1/2024
Registered,honda,Vezel Z grade ,2015,10600000,1/1/2025
Registered,honda,Vezel Z grade ,2015,10350000,2/1/2025
Registered,honda,Vezel Z grade ,2015,10250000,3/1/2025
Registered,honda,Vezel Z grade ,2015,10650000,4/1/2025
Registered,honda,Vezel Z grade ,2015,10650000,5/1/2025
Registered,honda,Vezel Z grade ,2015,11050000,6/1/2025
Registered,honda,Vezel Z grade ,2015,11250000,7/1/2025
Registered,honda,Vezel Z grade ,2015,11050000,8/1/2025
Registered,honda,Vezel Z grade ,2015,10650000,9/1/2025
Registered,honda,Vezel Z grade ,2015,10250000,10/1/2025
Registered,honda,Vezel X grade ,2016,5150000,7/1/2020
Registered,honda,Vezel X grade ,2016,6150000,8/1/2020
Registered,honda,Vezel X grade ,2016,6150000,9/1/2020
Registered,honda,Vezel X grade ,2016,6050000,10/1/2020
Registered,honda,Vezel X grade ,2016,6250000,11/1/2020
Registered,honda,Vezel X grade ,2016,6345000,12/1/2020
Registered,honda,Vezel X grade ,2016,6505000,1/1/2021
Registered,honda,Vezel X grade ,2016,6540000,2/1/2021
Registered,honda,Vezel X grade ,2016,6750000,3/1/2021
Registered,honda,Vezel X grade ,2016,6790000,4/1/2021
Registered,honda,Vezel X grade ,2016,6750000,5/1/2021
Registered,honda,Vezel X grade ,2016,6790000,6/1/2021
Registered,honda,Vezel X grade ,2016,7090000,7/1/2021
Registered,honda,Vezel X grade ,2016,8790000,8/1/2021
Registered,honda,Vezel X grade ,2016,9790000,9/1/2021
Registered,honda,Vezel X grade ,2016,8300000,10/1/2021
Registered,honda,Vezel X grade ,2016,8300000,11/1/2021
Registered,honda,Vezel X grade ,2016,8150000,12/1/2021
Registered,honda,Vezel X grade ,2016,8550000,1/1/2022
Registered,honda,Vezel X grade ,2016,9150000,2/1/2022
Registered,honda,Vezel X grade ,2016,9950000,3/1/2022
Registered,honda,Vezel X grade ,2016,10450000,4/1/2022
Registered,honda,Vezel X grade ,2016,10650000,5/1/2022
Registered,honda,Vezel X grade ,2016,10200000,6/1/2022
Registered,honda,Vezel X grade ,2016,10000000,7/1/2022
Registered,honda,Vezel X grade ,2016,9400000,8/1/2022
Registered,honda,Vezel X grade ,2016,8800000,9/1/2022
Registered,honda,Vezel X grade ,2016,8700000,10/1/2022
Registered,honda,Vezel X grade ,2016,8400000,11/1/2022
Registered,honda,Vezel X grade ,2016,8200000,12/1/2022
Registered,honda,Vezel X grade ,2016,8100000,1/1/2023
Registered,honda,Vezel X grade ,2016,7900000,2/1/2023
Registered,honda,Vezel X grade ,2016,8050000,3/1/2023
Registered,honda,Vezel X grade ,2016,8250000,4/1/2023
Registered,honda,Vezel X grade ,2016,8150000,5/1/2023
Registered,honda,Vezel X grade ,2016,8000000,6/1/2023
Registered,honda,Vezel X grade ,2016,8400000,7/1/2023
Registered,honda,Vezel X grade ,2016,9400000,8/1/2023
Registered,honda,Vezel X grade ,2016,9700000,9/1/2023
Registered,honda,Vezel X grade ,2016,10000000,10/1/2023
Registered,honda,Vezel X grade ,2016,10100000,11/1/2023
Registered,honda,Vezel X grade ,2016,10500000,12/1/2023
Registered,honda,Vezel X grade ,2016,10800000,1/1/2024
Registered,honda,Vezel X grade ,2016,11200000,2/1/2024
Registered,honda,Vezel X grade ,2016,11700000,3/1/2024
Registered,honda,Vezel X grade ,2016,11700000,4/1/2024
Registered,honda,Vezel X grade ,2016,11500000,5/1/2024
Registered,honda,Vezel X grade ,2016,11600000,6/1/2024
Registered,honda,Vezel X grade ,2016,11900000,7/1/2024
Registered,honda,Vezel X grade ,2016,12200000,8/1/2024
Registered,honda,Vezel X grade ,2016,12400000,9/1/2024
Registered,honda,Vezel X grade ,2016,12600000,10/1/2024
Registered,honda,Vezel X grade ,2016,12400000,11/1/2024
Registered,honda,Vezel X grade ,2016,12100000,12/1/2024
Registered,honda,Vezel X grade ,2016,11900000,1/1/2025
Registered,honda,Vezel X grade ,2016,11700000,2/1/2025
Registered,honda,Vezel X grade ,2016,11200000,3/1/2025
Registered,honda,Vezel X grade ,2016,11600000,4/1/2025
Registered,honda,Vezel X grade ,2016,11600000,5/1/2025
Registered,honda,Vezel X grade ,2016,12000000,6/1/2025
Registered,honda,Vezel X grade ,2016,12200000,7/1/2025
Registered,honda,Vezel X grade ,2016,12000000,8/1/2025
Registered,honda,Vezel X grade ,2016,11600000,9/1/2025
Registered,honda,Vezel X grade ,2016,10200000,10/1/2025
Registered,honda,Vezel Z grade ,2016,5400000,7/1/2020
Registered,honda,Vezel Z grade ,2016,6400000,8/1/2020
Registered,honda,Vezel Z grade ,2016,6400000,9/1/2020
Registered,honda,Vezel Z grade ,2016,6300000,10/1/2020
Registered,honda,Vezel Z grade ,2016,6500000,11/1/2020
Registered,honda,Vezel Z grade ,2016,6595000,12/1/2020
Registered,honda,Vezel Z grade ,2016,6755000,1/1/2021
Registered,honda,Vezel Z grade ,2016,6790000,2/1/2021
Registered,honda,Vezel Z grade ,2016,6990000,3/1/2021
Registered,honda,Vezel Z grade ,2016,7030000,4/1/2021
Registered,honda,Vezel Z grade ,2016,6990000,5/1/2021
Registered,honda,Vezel Z grade ,2016,7030000,6/1/2021
Registered,honda,Vezel Z grade ,2016,7330000,7/1/2021
Registered,honda,Vezel Z grade ,2016,9030000,8/1/2021
Registered,honda,Vezel Z grade ,2016,9780000,9/1/2021
Registered,honda,Vezel Z grade ,2016,8500000,10/1/2021
Registered,honda,Vezel Z grade ,2016,8500000,11/1/2021
Registered,honda,Vezel Z grade ,2016,8350000,12/1/2021
Registered,honda,Vezel Z grade ,2016,8750000,1/1/2022
Registered,honda,Vezel Z grade ,2016,9350000,2/1/2022
Registered,honda,Vezel Z grade ,2016,10150000,3/1/2022
Registered,honda,Vezel Z grade ,2016,10650000,4/1/2022
Registered,honda,Vezel Z grade ,2016,10850000,5/1/2022
Registered,honda,Vezel Z grade ,2016,10500000,6/1/2022
Registered,honda,Vezel Z grade ,2016,10300000,7/1/2022
Registered,honda,Vezel Z grade ,2016,9800000,8/1/2022
Registered,honda,Vezel Z grade ,2016,9200000,9/1/2022
Registered,honda,Vezel Z grade ,2016,8950000,10/1/2022
Registered,honda,Vezel Z grade ,2016,8650000,11/1/2022
Registered,honda,Vezel Z grade ,2016,8450000,12/1/2022
Registered,honda,Vezel Z grade ,2016,8150000,1/1/2023
Registered,honda,Vezel Z grade ,2016,7950000,2/1/2023
Registered,honda,Vezel Z grade ,2016,8100000,3/1/2023
Registered,honda,Vezel Z grade ,2016,8300000,4/1/2023
Registered,honda,Vezel Z grade ,2016,8200000,5/1/2023
Registered,honda,Vezel Z grade ,2016,8050000,6/1/2023
Registered,honda,Vezel Z grade ,2016,8450000,7/1/2023
Registered,honda,Vezel Z grade ,2016,9600000,8/1/2023
Registered,honda,Vezel Z grade ,2016,9900000,9/1/2023
Registered,honda,Vezel Z grade ,2016,10200000,10/1/2023
Registered,honda,Vezel Z grade ,2016,10300000,11/1/2023
Registered,honda,Vezel Z grade ,2016,10700000,12/1/2023
Registered,honda,Vezel Z grade ,2016,11000000,1/1/2024
Registered,honda,Vezel Z grade ,2016,11400000,2/1/2024
Registered,honda,Vezel Z grade ,2016,11900000,3/1/2024
Registered,honda,Vezel Z grade ,2016,11900000,4/1/2024
Registered,honda,Vezel Z grade ,2016,11700000,5/1/2024
Registered,honda,Vezel Z grade ,2016,11800000,6/1/2024
Registered,honda,Vezel Z grade ,2016,12100000,7/1/2024
Registered,honda,Vezel Z grade ,2016,12400000,8/1/2024
Registered,honda,Vezel Z grade ,2016,12600000,9/1/2024
Registered,honda,Vezel Z grade ,2016,12800000,10/1/2024
Registered,honda,Vezel Z grade ,2016,12600000,11/1/2024
Registered,honda,Vezel Z grade ,2016,12300000,12/1/2024
Registered,honda,Vezel Z grade ,2016,12100000,1/1/2025
Registered,honda,Vezel Z grade ,2016,12000000,2/1/2025
Registered,honda,Vezel Z grade ,2016,11500000,3/1/2025
Registered,honda,Vezel Z grade ,2016,11900000,4/1/2025
Registered,honda,Vezel Z grade ,2016,11900000,5/1/2025
Registered,honda,Vezel Z grade ,2016,12300000,6/1/2025
Registered,honda,Vezel Z grade ,2016,12500000,7/1/2025
Registered,honda,Vezel Z grade ,2016,12300000,8/1/2025
Registered,honda,Vezel Z grade ,2016,11900000,9/1/2025
Registered,honda,Vezel Z grade ,2016,10500000,10/1/2025
Registered,honda,Vezel Rs Sensing ,2016,5500000,7/1/2020
Registered,honda,Vezel Rs Sensing ,2016,6500000,8/1/2020
Registered,honda,Vezel Rs Sensing ,2016,6500000,9/1/2020
Registered,honda,Vezel Rs Sensing ,2016,6400000,10/1/2020
Registered,honda,Vezel Rs Sensing ,2016,6600000,11/1/2020
Registered,honda,Vezel Rs Sensing ,2016,6695000,12/1/2020
Registered,honda,Vezel Rs Sensing ,2016,6855000,1/1/2021
Registered,honda,Vezel Rs Sensing ,2016,6890000,2/1/2021
Registered,honda,Vezel Rs Sensing ,2016,7090000,3/1/2021
Registered,honda,Vezel Rs Sensing ,2016,7130000,4/1/2021
Registered,honda,Vezel Rs Sensing ,2016,7090000,5/1/2021
Registered,honda,Vezel Rs Sensing ,2016,7130000,6/1/2021
Registered,honda,Vezel Rs Sensing ,2016,7430000,7/1/2021
Registered,honda,Vezel Rs Sensing ,2016,9130000,8/1/2021
Registered,honda,Vezel Rs Sensing ,2016,9880000,9/1/2021
Registered,honda,Vezel Rs Sensing ,2016,8700000,10/1/2021
Registered,honda,Vezel Rs Sensing ,2016,8700000,11/1/2021
Registered,honda,Vezel Rs Sensing ,2016,8550000,12/1/2021
Registered,honda,Vezel Rs Sensing ,2016,9150000,1/1/2022
Registered,honda,Vezel Rs Sensing ,2016,9750000,2/1/2022
Registered,honda,Vezel Rs Sensing ,2016,10550000,3/1/2022
Registered,honda,Vezel Rs Sensing ,2016,11050000,4/1/2022
Registered,honda,Vezel Rs Sensing ,2016,11250000,5/1/2022
Registered,honda,Vezel Rs Sensing ,2016,11000000,6/1/2022
Registered,honda,Vezel Rs Sensing ,2016,10500000,7/1/2022
Registered,honda,Vezel Rs Sensing ,2016,10200000,8/1/2022
Registered,honda,Vezel Rs Sensing ,2016,9600000,9/1/2022
Registered,honda,Vezel Rs Sensing ,2016,9350000,10/1/2022
Registered,honda,Vezel Rs Sensing ,2016,9050000,11/1/2022
Registered,honda,Vezel Rs Sensing ,2016,8850000,12/1/2022
Registered,honda,Vezel Rs Sensing ,2016,8550000,1/1/2023
Registered,honda,Vezel Rs Sensing ,2016,8350000,2/1/2023
Registered,honda,Vezel Rs Sensing ,2016,8500000,3/1/2023
Registered,honda,Vezel Rs Sensing ,2016,8700000,4/1/2023
Registered,honda,Vezel Rs Sensing ,2016,8600000,5/1/2023
Registered,honda,Vezel Rs Sensing ,2016,8450000,6/1/2023
Registered,honda,Vezel Rs Sensing ,2016,8850000,7/1/2023
Registered,honda,Vezel Rs Sensing ,2016,10250000,8/1/2023
Registered,honda,Vezel Rs Sensing ,2016,10550000,9/1/2023
Registered,honda,Vezel Rs Sensing ,2016,10850000,10/1/2023
Registered,honda,Vezel Rs Sensing ,2016,10950000,11/1/2023
Registered,honda,Vezel Rs Sensing ,2016,11350000,12/1/2023
Registered,honda,Vezel Rs Sensing ,2016,11650000,1/1/2024
Registered,honda,Vezel Rs Sensing ,2016,12050000,2/1/2024
Registered,honda,Vezel Rs Sensing ,2016,12650000,3/1/2024
Registered,honda,Vezel Rs Sensing ,2016,12500000,4/1/2024
Registered,honda,Vezel Rs Sensing ,2016,12300000,5/1/2024
Registered,honda,Vezel Rs Sensing ,2016,12400000,6/1/2024
Registered,honda,Vezel Rs Sensing ,2016,12700000,7/1/2024
Registered,honda,Vezel Rs Sensing ,2016,13000000,8/1/2024
Registered,honda,Vezel Rs Sensing ,2016,13200000,9/1/2024
Registered,honda,Vezel Rs Sensing ,2016,13400000,10/1/2024
Registered,honda,Vezel Rs Sensing ,2016,13200000,11/1/2024
Registered,honda,Vezel Rs Sensing ,2016,12900000,12/1/2024
Registered,honda,Vezel Rs Sensing ,2016,12700000,1/1/2025
Registered,honda,Vezel Rs Sensing ,2016,12400000,2/1/2025
Registered,honda,Vezel Rs Sensing ,2016,12000000,3/1/2025
Registered,honda,Vezel Rs Sensing ,2016,12400000,4/1/2025
Registered,honda,Vezel Rs Sensing ,2016,12400000,5/1/2025
Registered,honda,Vezel Rs Sensing ,2016,12800000,6/1/2025
Registered,honda,Vezel Rs Sensing ,2016,13000000,7/1/2025
Registered,honda,Vezel Rs Sensing ,2016,12800000,8/1/2025
Registered,honda,Vezel Rs Sensing ,2016,12400000,9/1/2025
Registered,honda,Vezel Rs Sensing ,2016,11000000,10/1/2025
Registered,honda,Vezel Z grade ,2017,5650000,7/1/2020
Registered,honda,Vezel Z grade ,2017,6650000,8/1/2020
Registered,honda,Vezel Z grade ,2017,6650000,9/1/2020
Registered,honda,Vezel Z grade ,2017,6550000,10/1/2020
Registered,honda,Vezel Z grade ,2017,6750000,11/1/2020
Registered,honda,Vezel Z grade ,2017,6845000,12/1/2020
Registered,honda,Vezel Z grade ,2017,6975000,1/1/2021
Registered,honda,Vezel Z grade ,2017,7010000,2/1/2021
Registered,honda,Vezel Z grade ,2017,7210000,3/1/2021
Registered,honda,Vezel Z grade ,2017,7250000,4/1/2021
Registered,honda,Vezel Z grade ,2017,7210000,5/1/2021
Registered,honda,Vezel Z grade ,2017,7250000,6/1/2021
Registered,honda,Vezel Z grade ,2017,7550000,7/1/2021
Registered,honda,Vezel Z grade ,2017,9250000,8/1/2021
Registered,honda,Vezel Z grade ,2017,10000000,9/1/2021
Registered,honda,Vezel Z grade ,2017,9100000,10/1/2021
Registered,honda,Vezel Z grade ,2017,9100000,11/1/2021
Registered,honda,Vezel Z grade ,2017,8950000,12/1/2021
Registered,honda,Vezel Z grade ,2017,9550000,1/1/2022
Registered,honda,Vezel Z grade ,2017,10150000,2/1/2022
Registered,honda,Vezel Z grade ,2017,10950000,3/1/2022
Registered,honda,Vezel Z grade ,2017,11450000,4/1/2022
Registered,honda,Vezel Z grade ,2017,11650000,5/1/2022
Registered,honda,Vezel Z grade ,2017,11300000,6/1/2022
Registered,honda,Vezel Z grade ,2017,11000000,7/1/2022
Registered,honda,Vezel Z grade ,2017,10500000,8/1/2022
Registered,honda,Vezel Z grade ,2017,9900000,9/1/2022
Registered,honda,Vezel Z grade ,2017,9650000,10/1/2022
Registered,honda,Vezel Z grade ,2017,9350000,11/1/2022
Registered,honda,Vezel Z grade ,2017,9150000,12/1/2022
Registered,honda,Vezel Z grade ,2017,8850000,1/1/2023
Registered,honda,Vezel Z grade ,2017,8650000,2/1/2023
Registered,honda,Vezel Z grade ,2017,8800000,3/1/2023
Registered,honda,Vezel Z grade ,2017,9000000,4/1/2023
Registered,honda,Vezel Z grade ,2017,8900000,5/1/2023
Registered,honda,Vezel Z grade ,2017,8750000,6/1/2023
Registered,honda,Vezel Z grade ,2017,9150000,7/1/2023
Registered,honda,Vezel Z grade ,2017,10750000,8/1/2023
Registered,honda,Vezel Z grade ,2017,11050000,9/1/2023
Registered,honda,Vezel Z grade ,2017,11350000,10/1/2023
Registered,honda,Vezel Z grade ,2017,11450000,11/1/2023
Registered,honda,Vezel Z grade ,2017,11850000,12/1/2023
Registered,honda,Vezel Z grade ,2017,12150000,1/1/2024
Registered,honda,Vezel Z grade ,2017,12550000,2/1/2024
Registered,honda,Vezel Z grade ,2017,13150000,3/1/2024
Registered,honda,Vezel Z grade ,2017,13000000,4/1/2024
Registered,honda,Vezel Z grade ,2017,12800000,5/1/2024
Registered,honda,Vezel Z grade ,2017,12900000,6/1/2024
Registered,honda,Vezel Z grade ,2017,13200000,7/1/2024
Registered,honda,Vezel Z grade ,2017,13500000,8/1/2024
Registered,honda,Vezel Z grade ,2017,13700000,9/1/2024
Registered,honda,Vezel Z grade ,2017,13900000,10/1/2024
Registered,honda,Vezel Z grade ,2017,13700000,11/1/2024
Registered,honda,Vezel Z grade ,2017,13400000,12/1/2024
Registered,honda,Vezel Z grade ,2017,13200000,1/1/2025
Registered,honda,Vezel Z grade ,2017,13000000,2/1/2025
Registered,honda,Vezel Z grade ,2017,12500000,3/1/2025
Registered,honda,Vezel Z grade ,2017,12900000,4/1/2025
Registered,honda,Vezel Z grade ,2017,12900000,5/1/2025
Registered,honda,Vezel Z grade ,2017,13300000,6/1/2025
Registered,honda,Vezel Z grade ,2017,13500000,7/1/2025
Registered,honda,Vezel Z grade ,2017,13300000,8/1/2025
Registered,honda,Vezel Z grade ,2017,12900000,9/1/2025
Registered,honda,Vezel Z grade ,2017,11200000,10/1/2025
Registered,honda,Vezel Rs Sensing ,2017,5850000,7/1/2020
Registered,honda,Vezel Rs Sensing ,2017,6850000,8/1/2020
Registered,honda,Vezel Rs Sensing ,2017,6850000,9/1/2020
Registered,honda,Vezel Rs Sensing ,2017,6750000,10/1/2020
Registered,honda,Vezel Rs Sensing ,2017,6900000,11/1/2020
Registered,honda,Vezel Rs Sensing ,2017,7005000,12/1/2020
Registered,honda,Vezel Rs Sensing ,2017,7155000,1/1/2021
Registered,honda,Vezel Rs Sensing ,2017,7200000,2/1/2021
Registered,honda,Vezel Rs Sensing ,2017,7600000,3/1/2021
Registered,honda,Vezel Rs Sensing ,2017,7640000,4/1/2021
Registered,honda,Vezel Rs Sensing ,2017,7600000,5/1/2021
Registered,honda,Vezel Rs Sensing ,2017,7740000,6/1/2021
Registered,honda,Vezel Rs Sensing ,2017,8100000,7/1/2021
Registered,honda,Vezel Rs Sensing ,2017,9800000,8/1/2021
Registered,honda,Vezel Rs Sensing ,2017,11800000,9/1/2021
Registered,honda,Vezel Rs Sensing ,2017,9700000,10/1/2021
Registered,honda,Vezel Rs Sensing ,2017,9500000,11/1/2021
Registered,honda,Vezel Rs Sensing ,2017,9300000,12/1/2021
Registered,honda,Vezel Rs Sensing ,2017,9900000,1/1/2022
Registered,honda,Vezel Rs Sensing ,2017,10500000,2/1/2022
Registered,honda,Vezel Rs Sensing ,2017,11300000,3/1/2022
Registered,honda,Vezel Rs Sensing ,2017,11800000,4/1/2022
Registered,honda,Vezel Rs Sensing ,2017,12000000,5/1/2022
Registered,honda,Vezel Rs Sensing ,2017,11800000,6/1/2022
Registered,honda,Vezel Rs Sensing ,2017,11500000,7/1/2022
Registered,honda,Vezel Rs Sensing ,2017,11800000,8/1/2022
Registered,honda,Vezel Rs Sensing ,2017,11300000,9/1/2022
Registered,honda,Vezel Rs Sensing ,2017,10800000,10/1/2022
Registered,honda,Vezel Rs Sensing ,2017,10400000,11/1/2022
Registered,honda,Vezel Rs Sensing ,2017,10200000,12/1/2022
Registered,honda,Vezel Rs Sensing ,2017,9900000,1/1/2023
Registered,honda,Vezel Rs Sensing ,2017,9500000,2/1/2023
Registered,honda,Vezel Rs Sensing ,2017,9650000,3/1/2023
Registered,honda,Vezel Rs Sensing ,2017,9850000,4/1/2023
Registered,honda,Vezel Rs Sensing ,2017,9750000,5/1/2023
